Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49
1.7331426015,2.2703873559,-0.0505520241,0.5827426997,1.0350443393,0.1778008701,-0.360777721,-0.879471843,0.4050205213,1.4335757438,-1.1840017411,0.4837309415,0.3837007593,-0.3698142912,1.8068651443,-0.7771018867,-1.3181017288,0.6505028023,-1.3163921048,-0.7896624413,-0.1250486519,0.4169887921,1.0895802533,-2.0489218039,0.9447306387,0.0517168983,-1.0024243445,0.2485890824,-0.2413487337,-0.1822393243,-0.6934341437,1.1954631991,-1.1537776963,-0.0600646546,-1.2447351773,0.1711866427,-0.4128141276,-1.9226360279,-1.0415092156,1.239468608,-0.8128431557,-0.3204518518,-0.0077533494,0.5612957731,-1.7343270931,1.1964649385,-0.004091191,0.1899427747,0.7882346955,0.7991002958
-0.8146381059,-0.7675245095,-1.723901512,0.5359590028,-0.6320057041,-0.6757022306,0.025082721,-1.5873458233,0.5222098582,-0.0928341147,1.4076708305,0.4413922136,-0.3205764267,-0.0584815158,0.3609259985,-0.3265443355,-0.1023475982,0.4286753675,0.2724425803,-0.2982272963,1.3188351703,0.4343534702,0.4110500903,0.48533879,0.3577256675,1.0574738101,1.6933967428,0.8849255127,-0.4519317786,0.0837547173,2.620687451,-0.096446561,-0.1633444328,1.9087221343,1.3883127016,0.5586778629,-1.0886751488,1.9636306298,-0.9881657487,0.8167015826,-1.2546490913,1.2848878951,0.7960696612,0.6836416533,-1.8870429371,-0.3066463046,-1.354727158,-0.9744075548,-0.0055234532,0.7877450472
0.1033272707,1.3986645871,0.7394290632,2.0190312221,0.4432614994,0.9890707136,2.0073928304,2.0655764368,-0.3028037183,0.2621882737,-1.2984612105,0.4965438697,-0.1310698046,-0.7100549058,-0.4147638556,0.442129355,0.658923723,0.2217396782,-0.1544855038,0.1564806563,0.9513561193,-1.7074699213,0.879579133,-1.2522732793,-1.2123809041,-0.1258786091,0.8867958108,2.0338610598,-1.3697925428,-0.1139874622,1.2850528616,-1.1095482371,0.8254486736,0.5204686351,-1.5033766935,0.1766158737,-0.3807092551,1.2351467732,1.0059469025,-0.1444665584,-1.7458791724,0.5389673467,1.4742256159,-0.5613137863,-1.1461442594,0.1183326423,0.2574125953,-0.4200489304,1.8628635005,1.3146531755
-0.2310349656,-1.6279485314,-0.8069631138,-0.5448274919,-1.3522312609,-0.5653442245,-1.4114907194,0.8817115547,1.0266445437,0.1231262447,0.1945059221,-0.7368298952,-1.3468515927,-0.6637140747,0.0226743884,0.6526730388,1.0346096369,-1.1685375566,0.0832484421,0.8177903019,-1.3210180028,-1.1822488581,1.3834246475,0.3577113799,-1.8463760496,-0.6626310497,0.3074999753,0.1241314502,0.5411906377,-0.0432617197,-0.3791205718,-0.885838638,-1.4285133136,1.0951136943,-0.8030339775,-0.7841030953,0.5561134709,1.8768727774,-0.8838737466,-0.2228436689,0.3451043138,0.0002071486,-1.1788932771,-1.5622999917,-0.2264341696,-0.6797008014,-0.617272762,-1.7553792911,-0.8349947439,0.3080478655
0.2676205596,-0.6791822016,0.6545652955,0.0051995784,-0.2947155086,-1.0251427608,0.1263030852,0.1037586914,0.6224346008,-0.4460842709,-0.3564168444,-1.129612382,0.009559869,0.0250240927,0.0033294621,-0.2792429055,-0.9761278222,-0.5686787803,1.0018601274,1.5850637643,-0.3088418878,-1.421536304,0.1685754618,-0.4461589926,0.1391449181,-0.712516314,0.6138528764,-0.3743220692,-1.4337641855,-0.3028914178,0.6912277615,-0.593213234,1.0681716759,-0.0710161428,-0.505430171,-0.7690470544,2.2021901042,1.852178523,0.2891716746,0.8346029147,-0.4778071637,-0.7910440306,-1.672856856,0.9629463603,0.2082388822,1.1019264892,0.1128169526,2.7533109125,1.0503075944,0.1555918962
-0.8310088871,-1.6309093935,0.1652001915,-1.132852647,0.0298207274,-1.0510523056,0.725453272,1.3366419324,1.6416650551,1.3766690394,-0.6351340212,-0.8242484816,1.3902200666,2.5617988902,-0.4923667356,0.2734748371,0.1301170229,1.3505262873,-0.9976034265,0.3741372192,-1.3917042869,0.0788641095,0.9659978306,-0.2195394484,-1.0501027439,-0.3311648325,0.6365645256,-1.34472114,0.3657256598,-1.106586969,-0.1182119044,0.3523448212,-2.5096327799,1.5111612294,-1.8143714183,-0.7467261008,0.2463077813,-0.5377183404,-0.8472115203,-1.5370283378,0.2863659392,0.9071576401,-0.7880953084,1.0437130638,0.7524815256,0.151861857,0.1831266062,-0.7620643628,0.0659741439,-1.3313181333
-1.3639102351,-0.862654934,-0.816675086,-0.5664641805,-0.8106515007,-0.216432405,1.2521796819,0.7797040373,0.8125621896,-0.4574270149,0.2669986676,0.4873144199,0.8849878353,0.6519355933,2.0165928561,0.5190071327,-2.2969116463,-0.0455753787,-0.7208867604,1.4789323047,0.5282985358,-0.7432246475,1.4031482645,0.3472709791,0.0388332926,0.0392744363,0.0673249422,1.5541893871,2.8160583583,0.372757126,-0.1104780021,0.8032745996,0.815261837,0.3953127233,0.2920424935,-0.284241064,0.7185791938,-0.5041377512,-0.3464097453,-0.3745214654,-1.0932805445,0.6545142146,0.6651002071,0.4389437052,-1.2036996098,-0.057585307,1.7469518709,1.9289113556,-0.7899357364,-0.3629669161
0.0817711629,-1.308991375,1.6150194808,-0.0097776292,-0.7337735553,-0.1063856031,-0.249241293,1.1683140881,-1.4069002623,3.537050277,0.0631804339,-0.6739685217,0.246802361,-0.4684215357,-0.8183249649,0.939311564,-0.8515088182,-2.3824638791,-1.2754187469,1.221358952,-1.0849757425,-0.348670877,1.324538452,-0.0775134677,1.9509813892,1.035597594,-0.9366841602,-1.1659756535,0.5097602928,-2.5727421749,0.4079585888,1.1492007076,-0.8461417729,-0.8170523581,1.1130546175,1.7240439852,-0.5904285143,1.2751267625,-1.3251191251,0.8867901109,-0.7609902244,-0.5952214412,2.0289918375,2.6844232286,0.4096216759,0.1267821309,1.6291334137,0.5960968341,0.1263362222,-0.7516838951
-0.8504054211,0.1601547571,0.0445283814,2.1154503325,0.7902638806,1.1487013798,-0.2441612405,1.2540411886,0.9872307164,-0.9329073425,1.5900892254,0.6912870292,0.4721438452,-0.4424248013,-0.403568246,-0.7437508622,0.8130079133,0.4240108179,-1.468980809,-1.2249994327,0.2993663166,-0.3769115238,-0.7909022595,-0.1770309918,-0.4726842512,0.5722343838,1.3651435001,-1.3744464064,1.3023742989,1.1542956698,0.3247608649,1.3468961413,0.7378510741,-0.3971851517,-0.3070927682,-0.3107891059,-0.6733346657,-0.1202648088,-0.0261074196,-0.2019760549,-1.8588230908,1.8737411435,-0.839976373,-0.3977558141,-0.9903591404,1.8630583117,0.939040561,-0.2612790213,-0.4096711286,0.3853853489
0.0606699529,-0.8475883671,0.768418338,-0.1401237759,0.1280524826,-0.7063361668,2.0399513296,0.3472702665,0.8592308871,-1.2924961368,2.0999413243,1.3269415502,-1.5184175358,-1.7521192515,0.0070661788,0.6043541405,1.3186813696,-0.5881410597,-0.0192351928,-0.318198858,-0.8526155616,0.2575065981,0.7406676942,-0.7144938494,0.7608235166,1.1993726876,0.3769128893,-0.5470031837,-0.86021291,0.7029314047,-2.5294738849,-0.5843704872,0.4226139035,-0.0324983479,2.2140156674,-0.5916508916,1.7822181256,-2.3735032345,0.843291543,0.7164718115,-0.57122868,1.8008006542,0.99896958,0.4310694559,0.1410126132,-0.2812827463,-0.6346000604,1.8536653569,-0.6066069721,2.0230239774
0.5305583778,1.6580868316,1.1146941111,-1.8796214232,0.1700462091,-0.9625088951,0.7886706309,0.1955068359,0.1109051245,0.1663275714,0.5356524689,0.159535187,-1.3860969332,-0.9492765549,0.3302299471,1.4223949677,-0.1518737035,-0.5560848076,1.6294370661,-1.314068302,-0.5764313737,-0.4907796548,-1.1443518212,-1.5558151688,-0.8378768422,1.6263843537,0.2909372423,0.4119187183,0.5612847905,2.4280598548,-1.1828537334,0.8194593246,1.2293718064,0.5409210762,-0.7194125095,-0.8238799944,3.1452146832,-0.9563748428,0.805066334,-0.1698333661,0.4891747178,-0.3366029991,0.0330318767,-0.1215823277,-0.336097593,0.6595412401,1.6932034181,0.373829061,0.694509663,-0.2226574416
1.1816285396,-1.9664223396,0.2494722229,-0.4276754962,2.0318995577,-1.1116599045,-0.3293094613,-1.1978036728,0.0582406364,-0.6854157626,0.553328096,0.4321698486,-0.3006596522,-0.7466127457,0.5422725084,0.5391542916,-0.3326666281,0.6722507954,0.3502817856,-0.0769405993,0.4208728913,-0.6525053451,-0.7998057576,1.465809266,0.5468237347,0.7968280999,0.0078929614,-0.1039880364,-0.2026813592,-0.4520066442,0.8855989815,-0.5037050781,-0.758969599,-0.4777992011,-0.1293737112,-1.1644554442,0.9811276242,-0.755784317,1.2066685701,-1.2368098452,1.817444878,-1.7062267135,0.9093826663,0.1568996376,-0.83214445,1.293828777,-0.4521585851,1.4894789455,1.1053132855,2.2993161537
-0.7300507331,1.4846759663,-0.465974842,-0.0674441369,0.3141052626,0.6341370683,-0.3366329504,0.0204380283,0.5229077236,1.2483920457,-0.6836445093,1.1491606578,1.0310659271,0.6213882052,-0.3229048903,0.6660377622,-0.5723355491,-1.1743518569,-0.3014696154,0.5726298054,-0.0548924794,-0.5955688066,-0.659960205,-0.0818612282,-0.5326629435,1.3280668935,-0.5528987274,0.3777542242,0.9699957935,-1.602595084,-0.8479951382,-1.0152647134,-0.9342365974,0.3166521211,0.9798035612,-0.8433380675,-0.9627827922,0.4950734005,2.7451835112,-1.6187949257,-0.2909521092,1.6114468775,2.8078672362,-0.0845461333,0.7601684124,1.8325502169,-0.5056141218,1.0039787978,1.2608193965,0.0718969195
0.1087258678,0.8157342966,-0.8769696906,0.9643799949,-1.7481771447,-1.4165640184,-0.8237519418,0.6260026747,-0.1339158963,-0.3971883448,1.8068775719,-0.552984881,-0.6918252633,0.0739625402,-0.55391326,0.7123533411,0.0328828058,-0.2505251971,1.224775296,0.9607706974,-1.022908962,-0.8809277896,1.4743534478,0.7726275342,-0.8710076129,1.0985365075,-0.3901252252,-0.1777902943,0.5234531558,0.3500883578,-0.6135394605,-1.7625068891,-1.5490250153,0.4500891592,-0.0790774618,0.9520733478,1.0685751388,-0.872183617,0.3654896907,-1.5379630016,-1.4646447576,0.168955696,1.1234605303,-0.628676068,-0.1133882316,-0.8807070952,0.9875814881,0.0902202899,-0.228406142,1.654955156
0.0240837262,-0.620494767,-1.4403466112,1.5824990711,0.0143688623,-0.8844929505,0.1074985091,0.3913129359,0.4140760757,-1.9384152368,1.154685577,-0.3531588583,-0.9048762116,0.2848004245,-0.6141466067,0.6566572163,-0.0083805534,2.0914930761,0.8369140251,0.4056519735,-1.5117059861,0.9953377413,0.6860999187,0.451061842,-1.8513587056,0.2884967341,1.043363352,0.1862690378,2.6939896573,1.2295540474,-0.2152812223,-0.3524216816,0.6298456861,1.0024598766,-0.3104145944,0.6737491773,-2.0094392941,-2.7724620405,1.1137258232,0.2599594088,-0.2142962091,-1.2327752823,-1.1609372648,-0.3224280312,1.15018113,1.2001743221,0.840714651,-0.0443719518,-0.3545998106,-2.4370531371
1.4340181226,-2.2422982913,1.8777201399,-1.0402798946,0.4774618611,0.9470316625,-0.3178584837,-1.9342201951,-0.7540202367,0.5864220623,-0.6046865994,1.1434069486,-0.2486895787,0.022290897,0.1412334678,0.0505943594,0.5804551596,-1.2945335352,0.2529492992,1.1185542278,0.6780980575,-0.7124431045,-2.1257251132,-0.4462405,0.0512167234,-0.3788797779,1.5021933472,0.033738069,-3.0768636103,0.3667819165,1.8499805988,0.0908060746,-1.2166941115,-0.764261777,0.4249418311,0.5431733756,0.9892444802,-0.4844172121,0.8647526863,-0.8255126268,2.3268264539,1.3152023433,-0.7840275614,1.4953504227,0.4546407657,-0.0849677596,-1.2499982545,0.7567422428,2.4823470234,-0.5593687405
-0.1080900821,-0.6820836579,2.4292880739,-0.5020539574,-0.5875108258,-1.0667545556,-0.5709188291,0.6546578274,1.1420189733,-0.175880838,-1.4933631453,-0.3064030004,2.0530344025,-0.0327535191,0.1437459274,-0.541071058,-0.3711773761,1.0005180062,-0.4940160651,0.958319683,0.0276816887,-0.416328562,0.6654500378,-1.5066285112,-0.2154113707,-0.8706949625,0.1643835898,0.5876920443,-0.7600231614,0.9516453388,-0.5537941995,-0.3158209636,0.015431035,0.0870070414,0.9608210833,-0.3063807919,-0.1978444391,-0.6446687017,0.1063699116,0.6337462154,0.302751035,-1.8231226054,0.5844469949,0.8412267364,1.5554026913,1.5328681536,-0.6366486772,0.594667051,0.0011403161,0.2952906642
0.3677660978,1.726823007,-0.5302136988,-1.9643429455,1.8915893483,0.3052521122,-1.8358863669,-0.947928725,-0.0546055749,-0.6070175711,0.5153895681,-0.2176376793,1.1423509699,-1.0740798741,-2.2449735638,1.4091187597,1.2333147605,0.5989854195,1.026458077,-1.686818769,0.0491236196,-1.0537864498,-1.1677110594,1.152967147,0.5701184761,-0.942146804,0.826742266,0.254742316,-0.4103368028,-0.0922564935,-0.9339471658,0.7870351445,2.1949375224,-1.3725325035,0.1389088481,-0.2537999024,0.9021614052,-1.9752738186,0.959399646,0.4584426274,1.170112184,0.1017682387,0.4750200246,-0.4889855695,-0.3899357027,0.2261101977,0.6194897496,-0.8659948254,-0.3982491172,-1.1770274275
-1.2289713449,-0.8269318862,-1.512967704,-2.0819594797,-1.7920532059,1.6936194868,-0.1123062012,2.01729627,0.6172489914,-1.0771846,-1.3676166531,-0.5408987225,0.3749606905,0.021762249,-2.0707059156,1.3194225037,0.8334151124,-0.783639099,0.1140879459,0.009157574,-0.3347400518,1.2937814745,-1.1750165374,0.8189117513,1.5973270535,-1.2586737184,-0.44426334,1.3872756436,0.3312667523,1.0510760312,2.065486853,-0.8070248772,0.9711792817,-0.2952702935,-0.0174953913,-2.2209408515,-0.3475314994,-0.9775722837,-1.7776191843,-1.846674176,-0.6722540885,-0.6163581935,0.3704768515,0.863401879,2.448300454,-0.2705683464,0.8914370845,-0.4960211261,0.7544235594,0.314040741
-0.7207017299,-0.2636125069,1.3636256483,-0.6646072694,-0.1674609814,0.3752804211,-0.9649201761,0.5018795362,-0.4503269822,-1.1324292888,0.4528442058,-0.105784698,-0.2107798316,-0.0227853125,0.8889435436,-0.0260884922,0.8700249492,-0.0325507337,-0.6812116249,0.3415872033,1.1462500106,0.8486198489,1.8722507702,-0.605185835,-0.7111718671,-0.139092376,0.1863608211,-0.5853285729,0.9683713569,-1.6259700607,-0.3505634589,0.5192064245,1.3903591574,0.4514666512,1.2100066029,-0.1823185897,0.5369958596,-0.3851690407,0.0048209726,-2.8081332836,-0.1880790495,-1.6548628967,0.3177351889,2.0433181829,1.3317143431,-0.8096946831,-2.271462245,-0.4183238906,0.3099402733,0.1914744461
0.6258152433,-0.1815064325,1.5583691623,-0.0134498349,-0.0553497397,0.6077556057,2.1503787755,0.7706327572,0.9033349097,0.8388226513,0.0370060606,-1.6975051816,2.0601354033,0.2371798573,-0.3435247028,-0.412527792,-0.8993767344,-0.8349785059,0.0314867679,0.5779614988,1.5153561009,0.4106363698,0.9968372745,0.4530403988,-0.3225062358,0.1049029387,-0.2516178113,-0.9854852902,-1.3328032617,0.0820805951,0.7751021973,0.206485887,-0.6933731379,-0.0928290183,0.2441453519,0.7773743711,0.8822452137,1.2344398982,-1.2134055559,2.2399126123,-0.7334428578,-0.8745714525,0.7762937004,-0.7967639219,1.0197274082,0.7917773794,1.648087549,-2.8962333418,0.9971857382,0.7381290477
0.7862005021,0.5516769661,-1.1861361321,0.7576894689,-1.1929713351,-1.4033376402,1.5273186173,-0.4010607237,-0.7385641459,1.1951275213,-1.6614750342,0.6031853776,-0.4593666356,-0.2593719093,-1.0125903383,-1.5446832828,0.6835815868,0.2907741788,1.0904769153,0.7569988493,-0.5558573984,-0.3084496764,0.4937640337,-0.4972272367,1.232686388,0.4335274325,1.0166296829,1.4772431216,-0.1912486219,0.440904581,0.9540057591,1.4972785402,0.8366951279,1.1366157182,0.6889791876,-0.4593733394,-1.0221871937,0.2912019867,-0.1379931899,-1.2665693165,-0.4834530221,-1.4637437171,-0.0688301206,-0.1008050883,-0.2862227964,1.3152210732,-0.4149507754,-0.9733446486,-0.0090927632,-0.9767074573
-1.2656615563,0.7692060068,-0.3290255562,-1.3900398389,-1.0063829516,-0.520808262,-0.363231563,0.0171768197,0.9582703409,-0.0622663597,1.4384953928,0.4489193676,0.5562201803,-0.7068357329,0.5320387501,0.5950477135,-1.8810626659,0.8969742376,0.8247873401,-1.0999828485,1.6492187804,-1.6904212968,-0.3300121153,0.4204288802,1.7850471439,-1.4598939992,1.4937074993,-0.6195331537,-0.9462786617,0.5496352798,-0.2361465704,2.9948866486,-0.1952654222,0.2889032746,1.7173697699,-0.6614195236,1.9276543899,-0.1670604015,-1.1763054109,0.1767175893,0.4026115739,-0.4945187424,0.3528203266,-0.6390108963,0.905743558,0.575809974,-1.0648346516,1.546505065,0.1918478523,0.9760114864
1.7630042599,-0.7109865383,-0.4759196067,-1.1854373388,-0.4301997619,0.8136278342,0.5735359013,0.6311172938,1.3533169547,0.5970260901,-0.670701614,-0.1999744171,-0.5195562403,0.5408401524,-0.2774359542,0.2923048062,-0.0859219718,-0.8492542418,-1.6945554128,-0.557267022,-3.217601223,0.8929178264,-0.774154429,-1.7679664568,-0.4672458563,-1.3445692049,0.0754525274,0.3999151103,-0.9028862942,-0.9189518987,-0.5590218498,-1.594892921,-0.0190862864,1.5643634575,0.5522940152,0.5339548813,1.0934573433,-0.816865433,1.6288206188,-0.7059878225,0.4335191831,1.7152713936,-0.2161305071,-0.0476752352,-0.213613254,-0.449442616,-0.2555133778,-0.0123843673,2.9196541035,0.5276775823
-0.0084080022,-0.2427695901,1.2473093037,-1.7996535052,0.2781865212,0.980755617,-0.0449174647,0.5142953779,0.4182438429,0.2584401064,2.2091103723,-1.4398794194,0.1662606057,-0.0316961524,-1.5266197199,1.3781782277,-1.0254374966,-1.1109551887,0.4592830387,-0.1676947241,-0.7343318583,-1.0998623299,0.0237575152,-1.3141189438,0.9217055928,-1.3648494951,0.9009119467,2.2525276008,-1.2568439924,-0.6162019411,-0.406858195,0.3067538493,0.5628556353,-0.0943746186,-2.6021906564,-0.0530857468,0.461570683,0.6564764129,-0.7729155656,0.7974814535,-1.2982682659,-0.2337407548,-0.6991843122,0.001911554,-0.1769192522,-0.3668534969,0.2368301153,0.6483614197,1.560769783,1.0697413001
-0.8362404735,-0.6506929133,1.5308184573,-0.3894248016,-1.740366882,-0.938056944,-0.4332136346,-0.2254523583,-1.2707265324,-0.2239258031,0.4471624437,-0.6493006546,0.1428036159,0.2151077831,0.38557026,-1.4415248867,0.8653220461,-0.9155806771,1.279737703,-0.2192136818,3.592952616,0.9217115031,1.2891545323,0.7091765159,1.0945348187,-0.3654807331,1.0753799383,-0.7938190846,-1.5228480889,-0.8154987261,0.5752068108,-0.8325318653,-2.1337653966,-1.385696555,-0.2846228977,-0.7608913581,-1.0041660944,0.5806485045,0.4017766787,-0.0855003846,0.9443452556,-2.5415128484,-0.1740100374,0.8830344433,2.1314956973,-0.2861668545,0.7236474035,0.9228079163,-1.4283434419,1.0415140924
0.1188444036,0.2273632949,0.2236408761,-0.6367951504,-1.8271646674,0.9662205118,-0.0958497858,1.6847089215,0.7511759,-0.7373343783,-0.1658152374,0.0267834369,-1.486224789,-0.5993097279,0.8369207656,-1.3003670709,0.1103520579,-0.838249689,-0.5155888246,0.5613341233,0.3606299808,-0.1596455468,-0.0594722131,0.8282893394,0.8520541462,0.33945922,-1.9562709538,-0.2718699362,-0.7072586375,-0.2215143902,0.0315560505,0.7251228373,-0.370019258,-1.3748052999,-0.3332072421,0.5677196974,-0.6593715688,-0.8592055729,0.2615906048,2.8343546149,0.1580928214,1.008229467,2.0662017607,1.7267290371,0.2510677778,-1.1003255648,0.5841777308,-0.2345362156,-0.0887323736,0.2660124754
0.3444433672,1.5576427246,-1.0268417447,0.1970065658,-0.3624235942,-1.1017568109,-2.3087403247,0.9241583322,0.7369203381,-0.8518228362,0.5477481987,1.7391760454,0.4569772729,0.2245036243,0.1763320904,0.3344134543,-1.870965821,-1.7214337815,-1.2114848619,-1.1247430596,0.0972048176,1.1868812661,-0.6293852095,1.7804674466,0.2776208999,-0.8898941447,-0.1454246756,-0.6183001555,0.3323856269,-0.3497040896,0.3934323035,-0.5380711333,0.4791843746,1.4735536765,-0.7271486567,2.0913124682,-0.645085886,0.8977089281,0.5069616501,0.1387877209,1.3075493942,1.7213533913,-0.1671712363,-0.2187674604,0.4867632356,-2.179571356,0.042973012,0.4771536948,-0.5213538836,-1.879303235
0.1629998654,-0.515536724,0.2917360671,-0.1211263872,-0.1257230061,-0.7047197782,-1.6804870105,1.6938550034,-0.1868997715,-1.0054278784,-2.2562431003,1.0559312012,-0.2426753777,-0.9509571826,-0.5112703531,0.5298757136,1.2012677981,-0.0239868731,0.1571456793,-1.5374017413,0.8221348451,-0.8894367471,-0.4599712002,0.3424207607,-0.2653888621,0.6137759749,1.9551789935,-0.1932499233,0.0418016815,-0.8982013119,-0.0371422239,0.4253738329,-1.7738336234,-0.9026151624,1.3358619071,0.3113410848,0.88801181,1.370412246,0.2031558645,-1.1816789921,2.6660694074,0.0397317569,-0.1886945899,0.1243226355,-1.2166260535,-0.2005248057,0.4951589506,-0.2415407784,0.093155116,-0.5975400986
-0.0631207594,-0.9274240102,0.771935229,-0.0221176392,-0.0477536721,-0.1488190324,-0.9032617204,0.4747033041,0.8356711526,-0.7099743593,1.9458477945,-0.0397900424,1.675584004,-0.2163845178,0.7305963367,-0.8785968488,-0.4309014093,-0.1382752435,2.5348035222,-0.1969110395,-0.0551194188,0.6574463833,0.9117004638,-0.1684427711,-1.0765279128,0.4683159889,0.9313890716,-0.677845526,-1.0372774223,-0.9142081576,-0.7210797884,-0.004484532,0.9588672648,-0.548329895,0.0312796158,-0.0929094167,-0.7065493455,-0.8069759669,1.1317607731,0.7126748728,-0.1957622698,-0.1677152036,-0.5652981594,0.7461362783,0.0227089646,0.9936825368,-1.2084617416,-1.5439630489,1.9091300502,0.5680072622
0.4101009566,-0.414328817,1.7796892107,1.2260480707,-1.2911326635,0.7747657636,0.0646947985,0.2899463174,1.9542085689,0.8801156797,-1.0736847211,-0.5080796749,-0.7152020526,-0.314649134,-0.8309810899,0.6528933603,1.4509472015,-0.4381857486,-1.7285153869,0.2068973121,0.4432293929,1.7386811898,-0.0993760835,-1.336042301,-1.0744191608,-0.7046696867,2.1907029164,-0.4035133593,0.6814084941,1.391117419,-0.0118549444,-0.368147195,0.9714618022,-0.3490375312,-0.0053476801,0.1915863436,0.8940750206,0.0789646456,1.0390928138,0.4356047579,1.787645226,0.9839889729,-0.8043650295,-0.0144465301,-0.8939887148,-0.6463083947,1.2320295889,1.6624842735,0.1749749527,0.0837242647
-0.0369907357,0.8893095086,0.4453069424,1.6621521763,0.4813122432,-0.1506715533,-0.2806354837,1.3451375779,1.2564188096,0.1050417318,-0.7386307837,0.0411032348,1.1641711615,-1.7693811734,-0.9038938552,0.0801617982,-0.851769404,-0.2177363923,-0.6002781889,2.0344315884,0.3654432905,-0.06807793,-0.463033134,-0.255663844,-0.9326760512,0.8858997989,0.7261031983,-0.4743167682,-0.7893017009,-1.0321529218,-0.7723558153,1.5010881972,0.6854328381,0.0673871144,0.0692053764,-1.191541094,0.0199687928,1.1836927162,-0.5956150173,-0.9301133897,-0.0822890278,-0.6964326087,0.0392320182,2.0778151027,-1.5411051246,-1.4042196887,0.8825854884,0.3493322434,0.3395016921,-0.5083269977
1.6936287453,0.6355888485,-1.9665794368,-0.645573035,0.8838811344,0.0302655199,0.2535932155,1.3456575812,0.0072539801,1.4233661494,2.1831345286,-0.1175238636,1.2795698007,-0.4914179298,-0.0885175146,1.5502604303,0.1287275121,0.388074701,2.1610893365,0.6074524685,1.22677109,0.5970978749,-1.5463339975,0.1210479473,0.1747451299,0.8964309687,0.3796759433,0.5930684597,-0.0336554266,0.043991321,0.3981149801,0.0082592752,-0.6473144608,-0.4263570637,1.3078568018,0.5904945648,0.4772970604,-0.8295362849,0.3779427209,0.4303442156,1.3857740479,0.4982438068,-0.5740407969,0.4520626983,-1.8688522606,0.250919324,1.1026336507,0.9445664992,0.7581674221,-0.9269428059
0.7385501782,0.5888885501,0.7478830405,-0.7872050653,-0.5642921288,-0.8457050731,0.2615230886,0.3468280373,-0.2620902528,-2.0675075251,0.4346684722,-0.4482715888,1.0296111337,-0.328601988,-0.2329711901,-0.2827960345,-0.9242059858,0.0427073955,-0.8395917284,1.871593778,1.9240655786,-0.3773002685,-0.6515632716,-0.1025204607,-1.2060530387,-0.7821572372,-0.4604290266,-1.1605946595,1.2477590622,0.8550618753,-0.1554472313,-0.3487911715,1.5582284719,1.0360954635,0.2479993402,1.5014020902,1.9272498103,0.1398650111,0.8212192217,0.5021482791,-0.3336151892,-1.50378411,0.8100715854,-0.8915014932,1.2351315723,-0.3912271117,-0.5625424198,-0.8022477054,-0.8712799974,-1.386852687
-0.077011869,0.1112305348,-0.0073304796,0.0198159883,-0.2515395667,0.1009907351,-0.627906112,1.1996044297,-0.3501837955,0.3944411867,0.5812189942,-1.283454998,-0.8604460682,-0.7033952745,0.4475568835,0.2425901964,0.0984795916,-0.6800068804,1.0873875543,0.3474825527,0.9117130462,0.7751872879,-0.8146846703,-0.3002567861,0.2768158027,-1.2729956096,-0.1631247707,-0.3437602115,-0.1894146201,-0.1528265573,0.8538448042,2.1316922399,-0.9473355502,-0.9350849742,0.0056312427,-0.9155675889,-1.8584372357,0.0344157601,-0.9414136617,0.7531636941,-0.4134412454,1.6449494307,-1.7419242272,-0.8844090612,0.3723845442,-0.1797915404,0.3984907307,0.0289404751,-0.286821066,-0.9085150813
-2.0461328532,-0.218811222,-0.1443228372,-0.7120087775,0.7074828666,-1.3368683151,-0.1990243946,-0.5031520426,0.712625896,-0.9361903774,0.6609325475,-0.1597536889,0.4561954172,-1.237959012,0.0197699454,0.3813247509,-2.1580019891,-1.9790332433,-1.3822761248,0.4717808932,-1.4903350633,-0.1280604621,0.8253552921,-0.8330806718,1.7286379941,0.6861620185,1.2225378065,0.3844480937,-1.5958178033,1.0282558188,0.310571706,-1.7709872067,-0.1929537326,0.3634948793,-0.4377703853,-1.0035917889,1.2254135695,-0.2550938924,0.2193172348,0.3992289315,-0.3305468116,-0.0038337448,1.0632107718,1.3605572263,0.5127787562,1.1205764574,-0.0198010681,-0.0590267969,0.6435811149,0.6843885366
0.0037058348,-0.8939554835,-0.277110398,0.4224622083,0.7108700816,0.1251792248,0.2086867775,-0.1260624361,1.2618636517,-1.3972809329,1.2735804057,0.0552707041,-0.2242428873,-0.2502567079,0.4093961035,0.187381224,1.8028861979,-0.0681091168,0.9167412365,0.3044367588,-1.5263359431,0.5886454167,0.8319888635,1.4182215947,-0.8513742363,0.7058993376,-0.9461387419,-0.914847979,1.3638003891,0.5391476361,-0.6331809441,0.8792590347,-1.1191922646,0.9430791615,1.0051572143,-0.438927823,-0.4916979936,-0.1854075957,-1.086711152,0.03528173,0.3426922202,-0.8308933728,0.0266749011,0.0392597034,0.6492418322,0.4086003955,0.2201570279,0.1881330894,-0.820453312,0.2477626553
